MAT_NO,ORDER_NO,WHOLE_BACKLOG,FIN_CUT_TIME,SLAB_THICK,SLAB_LEN,SLAB_WIDTH,WIDTH_TOP_SLAB,WIDTH_BOT_SLAB,SLAB_WT,SLAB_DEST,BG_MAT_STATUS,STOCK_NO,ST_NO,QUALITY_GRADE,ORDER_STATUS,ORDER_TYPE_CODE,INNER_DELIVY_DATE,DELIVY_WEEK_FLAG,
1728675455200,,20030089030050050,20171005081539,230,10.51,1250,1150,1250,21.85,08,09,H33,AQ1060H5,1,,,,,
1728675650400,,20020002030050050,20171005112200,230,9.62,950,950,950,16.75,03,09,H33,AQ1060H5,1,,,,,
1728675750100,,20030089030050000,20171005130141,230,10.01,900,900,950,16.73,08,19,H32,AN0691D1,1,,,,,
1728675750800, ,20030089030050050,20171005135500,224,8.6,894,900,900,13.94,08,19,H33,AP0961E1,1,,,,,
1728675850100,O7B0001155,10030002300000300,20171007053700,230,9.25,1050,1050,1050,18.08,08,12,H33,AP0961E1,1,44,QZA,20171130,C,
1728675855100,O7B0001155,10030002300000300,20171007053500,230,9.28,1050,1050,1050,17.85,08,12,H33,AP0961E1,1,44,QZA,20171130,C,
1728676050500,T7B0002360,20030002030050000,20171007075638,226,10.46,1046,1050,1050,19.61,08,10,H33,AQ1060H5,1,42,QZA,20171130,C,
1728676050700, ,20030089030050000,20171007081100,224,9.54,1044,1050,1050,18.02,08,09,S25,AP0961E1,1,,,,,
1728676055800, ,20030089030050000,20171007081100,224,9.5,1044,1050,1050,17.73,08,09,S25,AP0961E1,1,,,,,
1728677450300,,20020003000000F00,20171005211457,230,9.93,1150,1150,1150,20.6,03,09,H32,IW9123E4,1,,,,,
1728677455500,,20020003000000F70,20171005213500,224,10.01,1150,1150,1150,20.18,03,09,H32,IW9123E4,1,,,,,
1728677550700,,20020003000000F00,20171005224000,224,9.74,1150,1150,1150,19.61,03,09,H32,IW9123E4,1,,,,,
1728677555600, ,20020003000000F70,20171005224000,224,10,1150,1150,1150,20.12,03,09,H32,IW9123E4,1,,,,,
1728677750700,,200200030000008H0,20171005204944,230,10.76,1150,1150,1150,22.33,03,09,H32,IW9123E4,1,,,,,
1728678260300,SK2B454002,20020003000000F70,20171006110143,230,8.81,1100,1100,1100,17.2,03,12,H32,IW9222E1,1,,,,,
1728678265400,SK2B454002,20020003000000F70,20171006110657,230,8.54,1100,1100,1100,16.72,03,12,H32,IW9222E1,1,,,,,
1728678350700,SK2B454002,20020003000000F70,20171007010600,222,10.3,1100,1100,1100,19.47,03,12,H32,IW9222E1,1,,,,,
1728679045700,I7A0029925,20030000000000000,20171004111247,224,9,1295,1301,1301,20.62,08,10,H33,JR4212A6,1,43,QHA,20171020,A,
1728679340100,X7BC005316,20030020000000000,20171004071300,222,9.5,1090,995,1090,18.12,08,10,H33,JR4212A6,1,41,QZA,20171031,Y,
1728681465100,T7D0000056,20020002039070000,20171004055104,230,10.16,1050,1050,1050,19.53,03,11,H32,AQ1351H5,1,42,QZA,20170930,Y,
1728681465300,T7D0000056,20020002039070000,20171004060500,226,9.27,1046,1050,1050,17.39,03,11,H32,AQ1351H5,1,42,QZA,20170930,Y,
1728681465400,TK2BC81002,20020002039090000,20171004061403,230,10.79,1050,1050,1050,20.73,03,11,H32,AQ1351H5,1,41,QZA,20171130,A,
1728681465500,TK2BC81002,20020002039090000,20171004062203,230,10.67,1050,1050,1050,20.5,03,11,H32,AQ1351H5,1,41,QZA,20171130,A,
1728681465600,TK2BC81002,20020002039090000,20171004063005,230,10.66,1050,1050,1050,20.49,03,11,H32,AQ1351H5,1,41,QZA,20171130,A,
1728681665900,,20020002300000000,20171004153024,224,9.76,944,950,950,16.2,03,19,H32,AN0691D1,1,,,,,
1728681865100, ,20020089080090000,20171004025200,222,9.5,1042,1050,1050,17.78,03,19,H32,AN1122Z1,1,,,,,
1728682850100,LK3B442005,200300050C0000080,20171007044700,230,9.89,1340,1255,1340,23.18,08,01,H33,AP0941D1,1,42,QZA,20171031,A,
1728682850200,LK3B439006,200300050C0000080,20171007045449,230,10.79,1255,1155,1255,23.31,08,01,H33,AP0941D1,1,43,QZA,20171030,A,
1728682855200,LK3B439001,200300050C0000080,20171007045304,230,10.8,1255,1160,1255,22.78,08,01,H33,AP0941D1,1,41,QZA,20171030,A,
1728682855300,LK3B439006,200300050C0000080,20171007050021,230,10.8,1160,1060,1160,22.15,08,01,H33,AP0941D1,1,43,QZA,20171030,A,
1728683055100,,B003000304000000A,20171004154148,230,10.8,1250,1250,1150,23.36,08,19,H33,AN1122Z1,1,,,,,
1728683055200,N7E0001757,20030011020010000,20171004155059,226,10.8,1330,1330,1255,25.5,08,10,H33,AQ0640E1,1,43,QZA,20171031,C,
1728683540100,M7FC004352,20030011100000000,20171006071700,222,9.5,1492,1450,1492,24.94,08,01,H33,IU3840E9,1,43,QZA,20171031,C,
1728684640100,M7FC004276,20030005H00000000,20171009054900,222,10.79,1242,1250,1250,23.43,08,00,S21,JT6421A1,1,43,QZA,20171031,C,
1728684640200,L7KC002465,200300050C0000000,20171009055920,226,10.78,1246,1250,1250,23.93,08,00,S21,JT6421A1,1,43,QZA,20170930,Y,
1728684640300,M7EC010210,20030005H00000000,20171009060839,226,10.79,1448,1448,1352,26.84,08,01,S21,JT6421A1,1,41,QZA,20171031,Y,
1728684640400,LK3BL17015,200300050C0000000,20171009061808,230,10.79,1452,1552,1452,29.46,08,01,S21,JT6421A1,1,43,QZA,20170915,A,
1728684640500,LK3BL37014,200300050C0000000,20171009062900,226,10.79,1548,1552,1552,29.75,08,00,S21,JT6421A1,1,43,QZA,20171020,A,
1728684645100,M7FC004626,20030005H00000000,20171009054300,222,10.78,1342,1350,1350,25.3,08,00,S21,JT6421A1,1,41,QZA,20171130,C,
1728684645200,MK4BK38013,20030005H00000000,20171009055349,230,9.875,1450,1450,1350,24.62,08,12,H33,JT6421A1,1,43,QZA,20171025,A,
1728684645300,MK3BK52006,20030011100000000,20171009060329,230,10.7,1452,0,0,28.16,08,00,S21,JT6421A1,1,43,QZA,20171020,A,
1728684645400,LK3BL37014,200300050C0000000,20171009061228,230,10.78,1552,1552,1552,30.33,08,00,S21,JT6421A1,1,43,QZA,20171020,A,
1728684645500,M7EC009817,20030005H00000000,20171009062200,226,10.79,1548,1552,1552,29.75,08,00,S21,JT6421A1,1,41,QZA,20171031,Y,
1728684645600,M7EC009983,20030005H00000000,20171009063116,230,8.67,1552,1552,1552,24.4,08,00,S21,JT6421A1,1,43,QZA,20171031,Y,
1728684740100,M7EC010399,20030005H00000000,20171009063950,230,10.79,1552,1452,1552,29.21,08,00,S21,JT6421A1,1,43,QZA,20171031,Y,
1728684740200,MK3BK59006,20030005H00000000,20171009065000,226,10.79,1448,1452,1452,27.81,08,00,S21,JT6421A1,1,41,QZA,20171120,A,
1728684740300,M7EC010399,20030005H00000000,20171009070051,226,10.79,1448,1452,1452,27.81,08,00,S21,JT6421A1,1,43,QZA,20171031,Y,
1728684740400,MK3BK59006,20030005H00000000,20171009070950,230,10.79,1452,1452,1452,28.39,08,00,S21,JT6421A1,1,41,QZA,20171120,A,
1728684740500,M7EC009985,20030005H00000000,20171009071815,230,10.79,1452,1452,1452,28.39,08,00,S21,JT6421A1,1,43,QZA,20171031,Y,
1728684740600,M7EC009811,20030005H00000000,20171009072628,230,10.8,1452,1358,1452,28.14,08,00,S21,JT6421A1,1,43,QZA,20171031,Y,
1728684745100,M7EC010127,20030005H00000000,20171009064157,230,10.79,1552,0,0,30.34,08,00,S21,JT6421A1,1,43,QZA,20171031,Y,
1728684745200,MK4BK38013,20030005H00000000,20171009065248,230,10.784,1452,1452,1452,28.34,08,12,H33,JT6421A1,1,43,QZA,20171025,A,
1728684745300,M7EC010399,20030005H00000000,20171009070238,230,10.78,1452,1452,1452,28.36,08,00,S21,JT6421A1,1,43,QZA,20171031,Y,
1728684745400,M7EC009985,20030005H00000000,20171009071127,230,10.77,1452,1452,1452,28.35,08,00,S21,JT6421A1,1,43,QZA,20171031,Y,
1728684745500,LK4BL81005,200300050C0000000,20171009071951,230,10.78,1452,1452,1452,28.35,08,01,S21,JT6421A1,1,41,QZA,20171025,A,
1728684745600,L7EC006931,200300050C0000000,20171009072800,230,10.783,1445,1345,1445,27.59,08,12,H33,JT6421A1,1,43,QZA,20170731,Y,
1728684840100,M7EC009984,20030005H00000000,20171009073502,230,10.79,1352,1352,1355,26.43,08,00,S21,JT6421A1,1,43,QZA,20171031,Y,
1728684840200,LK4BL82003,200300050C0000000,20171009074503,230,10.79,1301,1301,1301,25.43,08,00,S21,JT6421A1,1,43,QZA,20171025,A,
1728684840300,M7LC005104,20030005H00000000,20171009075326,230,10.79,1301,1301,1301,25.43,08,00,S21,JT6421A1,1,43,QZA,20171031,C,
1728684840400,M7FC004276,20030005H00000000,20171009080155,226,10.79,1297,1301,1301,24.55,08,12,H33,JT6421A1,1,43,QZA,20171031,C,
1728684840500,L7EC010529,20030003040000030,20171009081000,226,10.79,1297,1301,1301,24.6,08,12,H33,JT6421A1,1,43,QZA,20171031,Y,
1728684840600,M7EC009953,20030005H00000000,20171009081744,226,8.09,1297,1301,1301,18.35,08,01,H33,JT6421A1,1,41,QZA,20171031,C,
1728684845100,M7EC010210,20030005H00000000,20171009073613,230,10.79,1352,1301,1352,26.01,08,00,S21,JT6421A1,1,41,QZA,20171031,Y,
1728684845200,M7EC010210,20030005H00000000,20171009074438,230,10.78,1301,1301,1301,25.41,08,00,S21,JT6421A1,1,41,QZA,20171031,Y,
1728684845300,L7EC010528,20030003040000030,20171009075301,230,10.78,1301,1301,1301,25.42,08,00,S21,JT6421A1,1,43,QZA,20171031,Y,
1728684845400,M7LC005104,20030005H00000000,20171009080119,230,10.56,1301,1301,1301,24.8,08,12,H33,JT6421A1,1,43,QZA,20171031,C,
1728684845500,M7EC010558,20030005200000000,20171009081009,226,10.68,1297,1301,1301,24.35,08,10,S29,JT6421A1,1,41,QZA,20171130,C,
1728684845600,M7LC005104,20030005H00000000,20171009081916,230,10.67,1301,1301,1301,25.1,08,10,S29,JT6421A1,1,43,QZA,20171031,C,
1728684940100,L7KC002400,200300050C0000000,20171009092730,230,10.78,1252,1201,1252,23.85,08,00,S21,JT6421A1,1,43,QZA,20170930,Y,
1728684940200,M7EC010909,20030005H00000000,20171009094730,230,10.81,1200,1200,1200,23.5,08,10,S29,JT6421A1,1,41,QZA,20171130,C,
1728684940300,L7EC011270,20030003040000000,20171009094740,230,8.11,1200,1200,1200,17.6,08,10,S29,JT6421A1,1,3H,QZA,20171130,C,
1728684940400,LK2BJ31002,200300050C0000000,20171009095117,230,8.094,1201,1201,1201,17.6,08,12,H33,JT6421A1,1,43,QZA,20170930,A,
1728684940500,X7BC005394,20030020000000000,20171009095831,230,10.786,1201,1201,1201,23.4,08,10,H33,JT6421A1,1,43,QZA,20171031,Y,
1728684940600,L7EC011270,20030003040000000,20171009100234,230,10.79,1201,1201,1201,23.4,08,10,S29,JT6421A1,1,3H,QZA,20171130,C,
1728684940700,L7EC011271,200300050C0000000,20171009100444,230,9.4,1200,1200,1200,20.43,08,00,S21,JT6421A1,1,3H,QZA,20171130,C,
1728684945100,M7LC005104,20030005H00000000,20171009092720,230,10.79,1301,1201,1301,23.3,08,12,H33,JT6421A1,1,43,QZA,20171031,C,
1728684945200,M7LC005104,20030005H00000000,20171009094755,230,10.79,1200,1200,1200,23.4,08,10,S29,JT6421A1,1,43,QZA,20171031,C,
1728684945300,M7EC010070,20030005H00000000,20171009094810,230,8.11,1200,1200,1200,17.6,08,10,S29,JT6421A1,1,43,QZA,20171031,Y,
1728684945400,M7EC010070,20030005H00000000,20171009095224,230,8.1,1201,1201,1201,17.63,08,00,S21,JT6421A1,1,43,QZA,20171031,Y,
1728684945500,X7BC005394,20030020000000000,20171009095741,230,8.1,1201,1201,1201,17.6,08,10,S29,JT6421A1,1,43,QZA,20171031,Y,
1728684945600,M7EC009807,20030005H00000000,20171009100428,230,10.79,1201,1201,1201,23.4,08,10,S29,JT6421A1,1,41,QZA,20171031,Y,
1728684945700,M7EC010909,20030005H00000000,20171009100444,230,10.8,1200,1200,1200,23.49,08,00,S21,JT6421A1,1,41,QZA,20171130,C,
1728685040100, ,20030005H00000000,20171009175600,226,10.783,996,1000,1000,18.8,08,09,H33,GT5444C1,1,,,,,
1728685040200,L7KC002464,20030005040000080,20171009180400,226,10.07,996,1000,1000,17.55,08,12,H33,JT6421A1,1,43,QZA,20170930,Y,
1728685040300,M7EC009343,20030005H00000000,20171009182402,226,10.78,996,1000,1000,18.8,08,12,H33,JT6421A1,1,43,QZA,20170930,Y,
1728685040400,MK4BK45003,20030005H00000000,20171009183300,226,8.886,996,1000,1000,15.5,08,12,H33,JT6421A1,1,43,QZA,20171027,A,
1728685040500,M7EC010817,20030005H00000000,20171009184147,230,8.54,1000,1000,1000,15.47,08,01,S21,JT6421A1,1,41,QZA,20171130,C,
1728685040600,M7EC010250,20030005200000000,20171009185015,230,8.54,1000,1000,1000,15.47,08,00,S21,JT6421A1,1,43,QZA,20171031,Y,
1728685040700,M7KC002319,20030005H000000A0,20171009185803,230,8.54,1000,1000,1000,15.47,08,00,S21,JT6421A1,1,43,QZA,20171031,C,
1728685040800, ,20030005H00000000,20171009190719,230,10.79,1000,1000,1000,19.54,08,09,S21,YY000000,1,,,,,
1728685045100, ,20030005H00000000,20171009175900,226,10.78,1090,1090,990,20.3,08,09,H33,GT5444C1,1,,,,,
1728685045200,M7EC010071,20030005H00000000,20171009180836,230,10.78,1101,1101,1101,21.51,08,00,S21,JT6421A1,1,43,QZA,20171031,Y,
1728685045300,LK2BJ31002,200300050C0000000,20171009182800,230,10.784,1101,1101,1101,21.4,08,12,H33,JT6421A1,1,43,QZA,20170930,A,
1728685045400,M7EC009930,20030005H00000000,20171009183900,226,10.8,1097,1101,1101,21.09,08,00,S21,JT6421A1,1,43,QZA,20171031,Y,
1728685045500,M7EC009930,20030005H00000000,20171009184828,230,8.89,1101,1101,1101,17.7,08,10,S29,JT6421A1,1,43,QZA,20171031,Y,
1728685045600,,200300050C0000000,20171009185816,230,10.78,1101,1101,1101,21.51,08,09,S21,JT6421A1,1,,,,,
1728685045700, ,20030005H00000000,20171009190739,230,10.79,1101,1101,1101,21.53,08,09,S21,YY000000,1,,,,,
1728685140100,,200300050H0060040,20171006020315,222,8,1641,1649,1649,22.91,08,09,H33,DT0159D1,1,,,,,
1728685145100,,200300050H0060040,20171006020249,222,8,1641,1649,1649,22.91,08,09,S29,DT0159D1,1,,,,,
1728686860100,L7D0001258,10030011020000000,20171006235128,222,9.5,1275,1275,1250,20.72,08,01,H32,AP2450E5,1,43,QZA,20171031,Y,
1728686860200,,20020002300000200,20171007000038,230,10.81,1300,1300,1280,25.43,03,09,S21,AP2450E5,1,,,,,
1728686860300,O7K0000803,20020002300000200,20171007001132,230,10.8,1300,1300,1300,25.46,03,00,S21,AP2450E5,1,43,QZA,20171130,C,
1728686860400,L7EC009583,B00300050C0000000,20171007002018,230,10.81,1300,1300,1300,25.5,08,01,H32,AP2450E5,1,43,QZA,20170930,Y,
1728686865100,O7D0001457,20020002300000200,20171006235212,222,9.5,1290,1290,1250,20.72,03,11,H32,AP2450E5,1,43,QZA,20171031,C,
1728686865200,O7D0001486,20020003300000200,20171007000144,230,10.82,1300,1300,1290,25.48,03,00,S21,AP2450E5,1,33,QZA,20171130,C,
1728687060700,LK3BL39002,20030003040000000,20171006145500,230,10.81,1250,1250,1250,24.6,08,10,H33,AP1055E5,1,43,QZA,20171030,A,
1728687065600,LK4BM13006,200300050C0000000,20171006144600,230,10.83,1350,1250,1350,26.03,08,10,H33,AP0941D1,1,41,QZA,20171105,A,
1728688765400,I7A0030327,20020000000000000,20171008235250,230,10.42,1350,1350,1350,25.46,03,02,H32,IW9123E1,1,43,QHA,20171031,A,
1728688765500,I7A0030325,20020000000000000,20171009000200,230,10.42,1350,1350,1350,25.51,03,02,H32,IW9123E1,1,43,QHA,20171031,A,
1728688765600,I7A0029151,20020000000000000,20171009000550,222,9.73,1350,1350,1350,23.01,03,10,S25,IW9123E1,1,46,QHA,20171010,A,
1728688860700, ,20020003000000F00,20171008231444,230,8.91,1150,1150,1250,19.39,03,02,H32,IW9123E4,1,,,,,
1728688865700,S7B0001492,20020003000000F70,20171008231750,230,8.94,1350,1350,1350,21.81,03,02,H32,IW9123E4,1,,,,,
1728689260600,S7B0001492,20020003000000F70,20171008201943,222,9.09,1350,1350,1350,21.51,03,10,S25,IW9123E4,1,,,,,
1728689360100,S7E0002355,200200030000008H0,20171009103433,230,10.69,1350,1350,1350,26.17,03,00,S21,MW9124E1,1,,,,,
1728689365100,,200200030000008H0,20171009103431,230,10.71,1350,1350,1350,26.22,03,09,S21,MW9124E1,1,,,,,
1728689560300,,200200030000008H0,20171009125155,230,10.69,1350,1350,1350,26.17,03,09,S21,MW9124E1,1,,,,,
1728689560400,,200200030000008H0,20171009130207,230,10.69,1350,1350,1350,26.16,03,09,S21,MW9124E1,1,,,,,
1728689660600,,200200030000008H0,20171009141328,230,10.58,1350,1350,1350,25.9,03,09,S21,MW9124E1,1,,,,,
1728689665700,S7E0002301,200200030000008H0,20171009141402,230,10.42,1350,1350,1350,25.49,03,00,S21,MW9124E1,1,,,,,
1728689760100,S7E0002301,200200030000008H0,20171009142326,230,10.4,1350,1350,1350,25.45,03,00,S21,MW9124E1,1,,,,,
1728689765100,,200200030000008H0,20171009142404,230,10.42,1350,1350,1350,25.49,03,09,S21,MW9124E1,1,,,,,
1728690060600,S7L0000505,200200030000008H0,20171009175700,224,8.8,1294,1300,1300,20.18,03,11,H32,MW9124E1,1,,,,,
1728690065600,S7L0000504,200200030000008H0,20171009175700,224,9,1294,1300,1300,20.54,03,11,H32,MW9124E1,1,,,,,
1728690150300,LK3B439007,200300050C0000080,20171008033741,230,10.18,1350,1350,1350,24.9,08,12,H33,AP0941D1,1,43,QZA,20171030,A,
1728690150500,LK3B442006,200300050C0000080,20171008035444,230,10.79,1350,1350,1350,26.4,08,12,H33,AP0941D1,1,42,QZA,20171031,A,
1728690150600,LK3B442006,200300050C0000080,20171008040307,230,10.79,1350,1350,1350,26.4,08,12,H33,AP0941D1,1,42,QZA,20171031,A,
1728690155300,LK3B442006,200300050C0000080,20171008033731,230,10.79,1350,1350,1350,26.4,08,12,H33,AP0941D1,1,42,QZA,20171031,A,
1728690155400,LK3B442006,200300050C0000080,20171008034549,230,10.79,1350,1350,1350,26.4,08,12,H33,AP0941D1,1,42,QZA,20171031,A,
1728690255200,LK3B439007,200300050C0000080,20171008042100,226,10.78,1346,1350,1350,25.51,08,12,H33,AP0941D1,1,43,QZA,20171030,A,
1728690255400,LK3B442006,200300050C0000080,20171008044258,230,10.78,1350,1350,1350,26.39,08,00,S21,AP0941D1,1,42,QZA,20171031,A,
1728690750600,L7E0004497,100100110H0000000,20171008063056,230,10.18,1350,1350,1350,24.92,01,00,S21,AP0941D1,1,42,QZA,20171031,Y,
1728690755600,LK3B442006,200300050C0000080,20171008063248,224,10,1344,1350,1350,23.85,08,12,H33,AP0941D1,1,42,QZA,20171031,A,
1728690860100,O7F0001677,B0020002300000200,20171008082800,226,10.8,1346,1350,1350,25.95,03,10,H33,AN1122Z2,1,43,QZA,20171031,C,
1728690860200,M7E0002866,B0030005H00000080,20171008083900,226,10.8,1346,1350,1350,26.08,08,10,H33,AN1122Z1,1,43,QZA,20171031,Y,
1728690865200,LK3B442006,200300050C0000080,20171008084532,226,10.83,1346,1350,1350,26.2,08,12,H33,AP0941D1,1,42,QZA,20171031,A,
1728690865600, ,B0030005H000000A0,20171008092300,230,10.82,1350,1250,1350,25.88,08,19,H33,AN1122Z1,1,,,,,
1728691050100,N7F0000277,20020003040060000,20171009053900,226,9.54,1346,1350,1350,22.97,03,11,H32,AQ0640E1,1,43,QZA,20171031,C,
1728691050600,LK3B441002,200300050C0000000,20171009061700,226,9.53,1346,1350,1350,23.29,08,10,H33,AQ0640E1,1,41,QZA,20171031,A,
1728691240100, ,200300050C0040080,20171007172200,222,9.552,1642,1650,1650,27.82,08,09,H33,DT0159D1,1,,,,,
1728691240200, ,200300050C0040080,20171007173200,222,9.552,1642,1650,1650,27.98,08,09,H33,DT0159D1,1,,,,,
1728691240300, ,200300050C0040080,20171007174200,222,9.552,1642,1650,1650,27.87,08,09,H33,DT0159D1,1,,,,,
1728691240400, ,200300050C0040080,20171007175100,222,9.553,1642,1650,1650,27.84,08,09,H33,DT0159D1,1,,,,,
1728691240500, ,200300050C0040080,20171007180100,222,9.552,1642,1650,1650,27.97,08,09,H33,DT0159D1,1,,,,,
1728691245100, ,200300050C0040080,20171007172100,222,9.559,1642,1650,1650,27.83,08,09,H33,DT0159D1,1,,,,,
1728691245200,,200300050C0040080,20171007173051,222,9.55,1642,1650,1650,27.75,08,09,H33,DT0159D1,1,,,,,
1728691245300, ,200300050C0040080,20171007174000,222,9.559,1642,1650,1650,27.83,08,09,H33,DT0159D1,1,,,,,
1728691245400, ,200300050C0040080,20171007175000,222,9.559,1642,1650,1650,27.76,08,09,H33,DT0159D1,1,,,,,
1728691245500, ,200300050C0040080,20171007175900,222,9.549,1642,1650,1650,27.7,08,09,H33,DT0159D1,1,,,,,
1728691440500,,20030000000000000,20171007155300,222,9.006,1742,1750,1750,27.59,08,09,H33,DT0148D1,1,,,,,
1728691445400, ,200300050C0040080,20171007154500,222,9.009,1742,1750,1750,27.55,08,09,H33,DT0148D1,1,,,,,
1728691445500, ,200300050C0040080,20171007155300,222,9.005,1742,1750,1750,27.52,08,09,H33,DT0148D1,1,,,,,
1728691540200,L7DC005708,20030005040000030,20171008050300,224,8.09,1650,1550,1650,22.31,08,10,H33,DU3852D1,1,41,QZA,20171031,C,
1728691545600,L7EC010081,200300050C00000A0,20171008054400,224,9.858,1594,1600,1600,27.72,08,10,H33,DU3852D1,1,42,QZA,20171031,C,
1728691645100,N7FC000326,200300050C0060040,20171008055200,224,9.848,1594,1600,1600,27.69,08,12,H33,DU3852D1,1,43,QZA,20171031,C,
1728691740500,L7EC010081,200300050C00000A0,20171008070400,224,10.684,1444,1450,1450,27.48,08,10,H33,DU3852D1,1,42,QZA,20171031,C,
1728691840600,L7BC015713,B0030011011000020,20171008080600,224,8.4,1444,1450,1450,21.83,08,10,H33,AN2222Z1,1,43,QZA,20171031,C,
1728691845600, ,200300050C0060000,20171008080500,224,10.15,1594,1600,1600,23.97,08,09,H33,AN2222Z1,1,,,,,
1728692340100,LK2BJ31001,200300050C0000000,20171009082714,226,10.78,1290,1245,1290,23.75,08,10,H33,JT6421A1,1,43,QZA,20170930,A,
1728692340200,L7KC002465,200300050C0000000,20171009083700,226,10.78,1248,1252,1252,23.6,08,10,S29,JT6421A1,1,43,QZA,20170930,Y,
1728692340300,M7LC005104,20030005H00000000,20171009084805,230,10.78,1252,1252,1252,24.46,08,00,S21,JT6421A1,1,43,QZA,20171031,C,
1728692340400,M7LC005104,20030005H00000000,20171009085755,230,10.79,1252,1252,1252,24.47,08,00,S21,IH6421A1,1,43,QZA,20171031,C,
1728692340500,M7EC010071,20030005H00000000,20171009090700,226,10.79,1248,1252,1252,23.6,08,10,S29,JT6421A1,1,43,QZA,20171031,Y,
1728692340600,X7BC005391,20030020000000000,20171009091656,230,10.79,1252,1252,1252,24.4,08,10,S29,JT6421A1,1,43,QZA,20171031,Y,
1728692345100,LK2BJ31001,200300050C0000000,20171009082937,230,10.78,1301,1301,1301,25.4,08,12,H33,JT6421A1,1,43,QZA,20170930,A,
1728692345200,L7KC002399,200300050C0000000,20171009083926,230,10.79,1301,1301,1301,25.4,08,10,S29,JT6421A1,1,43,QZA,20170930,Y,
1728692345300,LK4BL83002,200300050C0000000,20171009084947,230,10.78,1301,1301,1301,25.42,08,00,S21,JT6421A1,1,43,QZA,20171025,A,
1728692345400,LK4BL83002,200300050C0000000,20171009085900,226,10.79,1297,1301,1301,24.6,08,10,S29,JT6421A1,1,43,QZA,20171025,A,
1728692345500,L7KC002465,200300050C0000000,20171009090922,230,10.79,1301,1301,1301,25.43,08,00,S21,JT6421A1,1,43,QZA,20170930,Y,
1728692345600,LK2BJ31001,200300050C0000000,20171009091829,230,10.78,1301,1301,1301,25.4,08,12,H33,JT6421A1,1,43,QZA,20170930,A,
1728692440100,M7FC004286,20030017100000000,20171007011244,230,10.17,1599,1599,1599,29.48,08,01,S21,DU6220A1,1,43,QZA,20171031,C,
1728692440500,M7FC004695,20030017100000000,20171007015028,226,10.79,1595,1500,1595,29.87,08,01,S21,DU6220A1,1,43,QZA,20171130,C,
1728692445100,M7KC002126,20030005100000000,20171007010845,230,10.17,1599,1599,1599,29.46,08,01,S21,DU6220A1,1,43,QZA,20171031,Y,
1728692540100,M7FC004283,20030017100000000,20171007020123,226,10.78,1496,1500,1500,28.72,08,00,S21,DU6220A1,1,43,QZA,20171031,C,
1728692540200,M7DC004739,20030005700000000,20171007021148,226,10.78,1496,1500,1500,28.73,08,01,S21,DU6220A1,1,43,QZA,20171031,Y,
1728692540300,M7FC004285,20030017100000000,20171007022234,226,10.78,1496,1500,1500,28.73,08,00,S21,DU6220A1,1,43,QZA,20171031,C,
1728692540500,M7KC002272,20030005100000000,20171007024014,226,10.07,1496,1500,1500,26.82,08,01,S21,DU6220A1,1,43,QZA,20171031,C,
1728692545100,M7DC004789,20030005700000000,20171007015724,230,10.79,1599,1599,1599,31.26,08,01,S21,DU6220A1,1,41,QZA,20171130,C,
1728692640100,M7DC004682,20030005700000000,20171007024900,226,10.78,1396,1400,1500,26.81,08,01,S21,DU6220A1,1,41,QZA,20171031,Y,
1728692640200,M7EC009970,20030017100000000,20171007030014,226,10.78,1396,1350,1396,26.07,08,00,S21,DU6220A1,1,43,QZA,20171031,C,
1728692640300,M7LC005134,20030017100000000,20171007031034,226,10.78,1346,1350,1350,25.84,08,00,S21,DU6220A1,1,43,QZA,20171031,C,
1728692640400,M7FC004288,20030017100000000,20171007032025,226,10.78,1346,1350,1350,25.84,08,01,S21,DU6220A1,1,43,QZA,20171031,C,
1728692645100,M7DC004803,20030005700000000,20171007024853,230,10.78,1599,1500,1599,31.25,08,01,S21,DU6220A1,1,41,QZA,20171130,C,
1728692740100,,20030017100000000,20171007034800,226,10.72,1246,1250,1350,23.79,08,09,S21,DU6220A1,1,,,,,
1728692740200,M7FC004541,20030017100000000,20171007040740,226,10.72,1246,1250,1250,23.79,08,00,S21,DU6220A1,1,41,QZA,20171031,Y,
1728692740300,M7FC004553,20030017100000000,20171007041600,226,8.19,1246,1250,1250,18.17,08,00,S21,DU6220A1,1,43,QZA,20171031,Y,
1728692740400,M7DC004847,20030005700000000,20171007042326,226,8.19,1246,1250,1250,18.18,08,00,S21,DU6220A1,1,41,QZA,20171130,C,
1728692740500,M7DC004745,20030005700000000,20171007043023,226,8.19,1246,1250,1250,18.17,08,00,S21,DU6220A1,1,41,QZA,20171031,Y,
1728692740700,M7EC009756,20030005100000000,20171007044639,224,10.79,1244,1250,1250,23.68,08,00,S21,DU6220A1,1,43,QZA,20171031,Y,
1728692745100,M7DC004759,20030005700000000,20171007034812,230,10.72,1400,1300,1400,27.21,08,00,S21,DU6220A1,1,43,QZA,20171031,Y,
1728692745500,M7FC004288,20030017100000000,20171007043002,226,8.2,1246,1250,1250,18.19,08,00,S21,DU6220A1,1,43,QZA,20171031,C,
1728692745700,M7DC004681,20030005700000000,20171007044624,224,10.79,1244,1250,1250,23.69,08,01,S21,DU6220A1,1,41,QZA,20171031,Y,
1728692840100,M7LC005446,20030005100000000,20171007082304,230,9.56,1100,1100,1000,18.82,08,01,S29,DU6220A1,1,43,QZA,20171130,C,
